group_id,round_num,block_num,target,speaker_id,description,word_count,accuracy,n_listeners_correct,n_parse_errors
G03,34,5,page-B,2,"Faces RIGHT (perfectly straight vertical back on the LEFT edge).
Head has a FLAT horizontal top edge (parallelogram).
NO horizontal protrusions (no arm, no lap). The front is just a single slanted chest sloping down to a pointy knee.
CRITICAL: Below the knee, the front edge drops PERFECTLY VERTICAL straight down to the ground, creating a square 90-degree corner tucked under the knee.
Do NOT pick the similar figure where the leg slants diagonally inward toward the back.",78,0.5,1,0
G03,35,5,page3-35,2,"Faces LEFT (perfectly straight vertical back on the RIGHT edge).
Head has a FLAT horizontal top edge (parallelogram).
Has a HIGH ARM pointing horizontally straight out to the LEFT (located upper body, just below the head).
CRITICAL: Below this high arm, the leg drops PERFECTLY VERTICAL straight down to the ground, parallel to the back edge, creating a square 90-degree corner under the arm.
Do NOT pick the similar figure where the leg slants diagonally inward toward the back, or where the horizontal part is lower down mid-body like a lap.",91,1.0,2,0
G04,0,0,page9-46,0,"Square head, perfectly flat vertical left edge.",7,0.0,0,0
G04,1,0,page-B,0,"Figure stretches far to the left, ending in a raised sharp point mid-air. Has a square block resting flat at the bottom right.",23,0.0,0,0
G04,2,0,page7-255,0,"Diamond head. Figure looks like a person jumping with an arm pointing straight left, one leg pointing straight down, and the other leg kicking diagonally up-right.",26,0.0,0,0
G04,3,0,page3-35,0,"Diamond head. Large pointed arm stretching horizontally to the right. One leg points straight down ending in a flat horizontal bottom edge, and the other leg points diagonally down-left.",29,0.0,0,0
G04,4,0,page5-28,0,"Diamond head. Both arms raised diagonally upwards in a Y-shape. Right leg points straight down ending in a flat horizontal bottom edge, while the left leg points diagonally down-left.",29,0.0,0,0
G04,5,0,page7-107,0,Diamond head. Left arm points straight horizontally left. Right arm points diagonally up-right. Left leg points straight down. Right leg points diagonally down-right.,23,0.5,1,0
G04,6,1,page7-107,1,"Diamond head. Arm extending strictly horizontally to the left. Raised arm pointing diagonally up-right. One leg points straight down vertically, the other leg points diagonally down-right. Ensure the horizontal arm is on the left.",34,1.0,2,0
G04,7,1,page-B,1,"Not a person figure. The rightmost and bottommost part of the shape is a distinct, upright square block sitting perfectly flat on the ground. Nothing extends further right than this square. From there, the entire rest of the shape stretches diagonally upwards and far to the left, ending in a sharp point in mid-air.",54,0.0,0,0
G04,8,1,page7-255,1,"Diamond head. Left arm extends strictly horizontally to the left. Left leg points straight down vertically. On the right side of the body, BOTH the arm and the leg point diagonally UP-right (the leg is kicking up, parallel to the arm).",41,0.0,0,0
G04,9,1,page5-28,1,Diamond head. BOTH arms raised diagonally upward in a Y-shape. Look closely at the legs: the RIGHT leg points strictly vertical straight down to a flat bottom edge. The LEFT leg points diagonally down-left.,34,1.0,2,0
G04,10,1,page9-46,1,"The ENTIRE left side of the figure forms one perfectly straight, unbroken vertical line from top to bottom. Head is an upright square (flat top edge, NOT a diamond). Right arm extends strictly horizontally straight to the right.",38,1.0,2,0
G04,11,1,page3-35,1,Diamond head. Right arm extends perfectly horizontally straight to the right. BOTH the left arm and the left leg point diagonally DOWN-left. Right leg points strictly vertical straight down.,29,0.0,0,0
G04,12,2,page3-35,2,"Diamond head. Right arm is a TRIANGLE extending right, ending in a SHARP point (it has a horizontal bottom edge). BOTH the left arm and the left leg point diagonally DOWN-left. Right leg points strictly straight down to a flat bottom.",41,1.0,2,0
G04,13,2,page-B,2,"NOT a person figure. Bottom-right is a flat upright square resting on the ground. The shape extends diagonally up-left, ending in TWO sharp points: the absolute top point aims strictly straight UP, and the far left point aims strictly straight LEFT. The inner gap between these two sharp peaks forms a perfect 90-degree right angle (a straight vertical line meeting a straight horizontal line).",64,0.5,1,0
G04,14,2,page7-107,2,"Diamond head. Left arm extends horizontally left, ending in a perfectly flat VERTICAL edge. Right arm points diagonally UP-right. Left leg points strictly straight down to a flat bottom. Right leg points diagonally DOWN-right.",34,0.5,1,0
G04,15,2,page9-46,2,"The ENTIRE left side of the figure forms one perfectly straight, unbroken vertical line from top to bottom. Head is an upright square (flat top edge). Right arm extends strictly horizontally straight to the right.",35,0.5,1,0
G04,16,2,page5-28,2,Diamond head. BOTH arms raised diagonally upward in a Y-shape. The RIGHT leg points strictly straight down vertically to a flat bottom edge. The LEFT leg points diagonally down-left.,29,1.0,2,0
G04,17,2,page7-255,2,Diamond head. Look for the unique right side: BOTH the right arm AND the right leg point diagonally UP-right. The left arm points perfectly straight horizontally to the left. The left leg points perfectly straight down vertically to a flat bottom edge.,42,1.0,2,0
G04,18,3,page5-28,0,Diamond head. BOTH arms raised diagonally upward in a Y-shape. The RIGHT leg points strictly straight down vertically to a flat bottom edge. The LEFT leg points diagonally down-left.,29,1.0,2,0
G04,19,3,page7-107,0,"Diamond head. Left arm extends perfectly straight horizontally to the left, ending in a flat vertical edge. Right arm points diagonally UP-right. The LEFT leg points strictly straight down vertically to a flat bottom edge. The RIGHT leg points diagonally DOWN-right.",41,0.5,1,0
G04,20,3,page7-255,0,Diamond head. Look for the unique right side: BOTH the right arm AND the right leg point diagonally UP-right. The left arm points perfectly straight horizontally to the left. The left leg points perfectly straight down vertically to a flat bottom edge.,42,1.0,2,0
G04,21,3,page9-46,0,"The ENTIRE left side of the figure forms one perfectly straight, unbroken vertical line from top to bottom. Head is an upright square (flat top edge, NOT a diamond). Right arm extends strictly horizontally straight to the right.",38,1.0,2,0
G04,22,3,page3-35,0,"Diamond head. Right arm is a triangle extending strictly right, ending in a sharp point with a horizontal bottom edge. BOTH the left arm and the left leg point diagonally DOWN-left. Right leg points perfectly straight down vertically to a flat bottom edge.",43,1.0,2,0
G04,23,3,page-B,0,"Not a person. MUST have a perfectly upright SQUARE block as its bottom-right base. The shape extends diagonally up-left from this square, ending in two sharp points: the highest point aims strictly straight UP, and the leftmost point aims strictly straight LEFT. The inner gap between these two points forms a perfect 90-degree right angle.",55,1.0,2,0
G04,24,4,page7-107,1,"Diamond head. On the LEFT side: arm extends perfectly straight horizontally left, and leg points strictly straight vertically down to a flat bottom. On the RIGHT side: arm points diagonally UP-right, and leg points diagonally DOWN-right.",36,1.0,2,0
G04,25,4,page-B,1,"Not a person. MUST have a perfectly upright SQUARE block as its bottom-right base. The shape extends diagonally up-left from this square, ending in two sharp points: the highest point aims strictly straight UP, and the leftmost point aims strictly straight LEFT. The inner gap between these two points forms a perfect 90-degree right angle.",55,1.0,2,0
G04,26,4,page3-35,1,"Diamond head. Right arm is a triangle extending strictly right, ending in a sharp point with a horizontal bottom edge. BOTH the left arm and the left leg point diagonally DOWN-left. Right leg points perfectly straight down vertically to a flat bottom edge.",43,0.5,1,0
G04,27,4,page9-46,1,"The ENTIRE left side of the figure forms one perfectly straight, unbroken vertical line from top to bottom. Head is an upright square (flat top edge, NOT a diamond). Right arm extends strictly horizontally straight to the right.",38,1.0,2,0
G04,28,4,page5-28,1,Diamond head. BOTH arms raised diagonally upward in a Y-shape. The RIGHT leg points strictly straight down vertically to a flat bottom edge. The LEFT leg points diagonally down-left.,29,0.5,1,0
G04,29,4,page7-255,1,Diamond head. Look for the unique right side: BOTH the right arm AND the right leg point diagonally UP-right. The left arm points perfectly straight horizontally to the left. The left leg points perfectly straight down vertically to a flat bottom edge.,42,0.5,1,0
G04,30,5,page7-107,2,"Diamond head. On the LEFT side: arm extends perfectly straight horizontally left (ending in a flat vertical edge), and leg points strictly straight vertically down to a flat bottom. On the RIGHT side: arm points diagonally UP-right, and leg points diagonally DOWN-right.",42,1.0,2,0
G04,31,5,page7-255,2,"Diamond head. UNIQUE: There is NO downward-pointing right leg! Instead, BOTH the right arm AND the right leg point diagonally UP-RIGHT (leg is kicking high). Left arm extends perfectly straight horizontally left. Left leg points strictly straight down vertically.",39,1.0,2,0
G04,32,5,page3-35,2,"Diamond head. Left side: BOTH the arm AND the leg point diagonally DOWN-LEFT (they are parallel). Right side: arm points perfectly straight horizontally RIGHT, and leg points perfectly straight vertically DOWN to a flat bottom edge.",36,1.0,2,0
G04,33,5,page5-28,2,Diamond head. BOTH arms raised diagonally UP in a Y-shape. Legs: the leg on the RIGHT side points perfectly straight vertically DOWN to a flat base. The leg on the LEFT side points diagonally DOWN-LEFT.,35,0.5,1,0
G04,34,5,page9-46,2,"The ENTIRE left side of the figure forms one perfectly straight, unbroken vertical line from top to bottom. Head is an upright square (flat top edge, NOT a diamond). Right arm extends strictly horizontally straight to the right.",38,1.0,2,0
G04,35,5,page-B,2,"Not a person. MUST have a perfectly upright SQUARE block as its bottom-right base. The shape extends diagonally up-left from this square, ending in two sharp points: the highest point aims strictly straight UP, and the leftmost point aims strictly straight LEFT. The inner gap between these two points forms a perfect 90-degree right angle.",55,0.5,1,0
G05,0,0,page7-255,0,swan facing right,3,0.0,0,0
G05,1,0,page9-46,0,"bird facing left, pointed horizontal beak pointing left, pointed horizontal tail pointing right, two separate distinct legs at bottom",19,0.0,0,0
G05,2,0,page-B,0,"diamond on far left, square on top, massive triangle on right pointing down and right",15,0.0,0,0
G05,3,0,page7-107,0,"person kneeling facing right, arm extended straight horizontally to the right holding a diamond",14,0.0,0,0
